0.0	0.0	0.0
0.0	0.10101010101010101	1.5612511283791264e-16
0.0	0.20202020202020202	2.7755575615628914e-17
0.0	0.30303030303030304	1.0443746833056072e-16
0.0	0.40404040404040403	-4.683753385137379e-17
0.0	0.5050505050505051	-1.546549151787024e-16
0.0	0.6060606060606061	9.454242944073599e-17
0.0	0.7070707070707071	6.472686969738461e-17
0.0	0.8080808080808081	2.8406096919120216e-16
0.0	0.9090909090909091	2.2204460148262151e-16
0.0	1.0101010101010102	4.4408920528980485e-16
0.0	1.1111111111111112	1.750929721522497e-16
0.0	1.2121212121212122	3.330669073875466e-16
0.0	1.3131313131313131	1.7763568394002505e-15
0.0	1.4141414141414141	-2.7755575615628914e-17
0.0	1.5151515151515151	5.815243124049601e-16
0.0	1.6161616161616161	2.5424960414094394e-15
0.0	1.7171717171717171	-4.440892098500626e-16
0.0	1.8181818181818181	7.771561172376096e-16
0.0	1.9191919191919191	-1.1102230246251565e-16
0.0	2.0202020202020203	-3.469446951953614e-17
0.0	2.121212121212121	1.6653345369377348e-15
0.0	2.2222222222222223	-2.2278331048293536e-16
0.0	2.323232323232323	-8.261672736103229e-92
0.0	2.4242424242424243	-8.881784212764837e-16
0.0	2.525252525252525	1.84816829266847e-15
0.0	2.6262626262626263	1.5070410197548512e-17
0.0	2.727272727272727	-2.220446049250313e-16
0.0	2.8282828282828283	3.3306690738754696e-16
0.0	2.9292929292929295	2.0958179283806127e-15
0.0	3.0303030303030303	-2.5153490401663703e-17
0.0	3.1313131313131315	1.5882182907018783e-15
0.0	3.2323232323232323	4.4408920981261283e-16
0.0	3.3333333333333335	-4.163336342344337e-17
0.0	3.4343434343434343	4.8759040908153495e-15
0.0	3.5353535353535355	1.1102230246251565e-16
0.0	3.6363636363636362	-4.629543276513104e-17
0.0	3.7373737373737375	1.0061396160665481e-16
0.0	3.8383838383838382	5.503607550753066e-16
0.0	3.9393939393939394	2.3142858648613004e-15
0.0	4.040404040404041	2.203098814490545e-16
0.0	4.141414141414141	-1.1102230246251565e-16
0.0	4.242424242424242	8.513051696820142e-18
0.0	4.343434343434343	-5.487872315676037e-42
0.0	4.444444444444445	3.3306690738754696e-16
0.0	4.545454545454546	6.288372600415926e-18
0.0	4.646464646464646	-1.1102230246251565e-16
0.0	4.747474747474747	-3.140120542061142e-17
0.0	4.848484848484849	4.553649124439119e-18
0.0	4.94949494949495	3.426078865054194e-17
0.0	5.05050505050505	-9.020562075079397e-17
0.0	5.151515151515151	-2.8491541367674494e-17
0.0	5.252525252525253	2.4668809975652658e-15
0.0	5.353535353535354	1.7763568394002505e-15
0.0	5.454545454545454	-2.6508743117270583e-17
0.0	5.555555555555555	8.25365991154924e-15
0.0	5.656565656565657	1.007291580874814e-16
0.0	5.757575757575758	4.9439619065339e-17
0.0	5.858585858585859	-3.3306690738754696e-16
0.0	5.959595959595959	-1.387778780781446e-17
0.0	6.0606060606060606	-5.632430286062196e-17
0.0	6.161616161616162	5.329070518200751e-15
0.0	6.262626262626263	-1.1535911115245767e-16
0.0	6.363636363636363	1.7763568394002505e-15
0.0	6.4646464646464645	2.6664214458517104e-15
0.0	6.565656565656566	-1.8675382421062814e-17
