0.0	-6.012876377287616
0.0	-6.00096340279294
0.0	-5.264789040102651
0.0	-5.206080923416526
0.0	-4.650894247373626
0.0	-4.570420306435875
0.0	-4.570420306435866
0.0	-4.555231508760756
0.0	-4.4892717543439575
0.0	-4.48106795773709
0.0	-4.481067957737088
0.0	-4.407368056213255
0.0	-4.223518715019433
0.0	-4.129715140868918
0.0	-4.059232591664127
0.0	-4.059232591664123
0.0	-4.007929117067239
0.0	-3.955809368115009
0.0	-3.955809368115008
0.0	-3.95071823195344
0.0	-3.950718231953434
0.0	-3.942848109631586
0.0	-3.942848109631582
0.0	-3.8907074938974135
0.0	-3.786163122029855
0.0	-3.7861631220298464
0.0	-3.775344569508812
0.0	-3.7724027286500816
0.0	-3.77240272865008
0.0	-3.7452393799713284
0.0	-3.7452393799713244
0.0	-3.7444939256221743
0.0	-3.7424565093753976
0.0	-3.6681629700183036
0.0	-3.6681629700182983
0.0	-3.6103618690373573
0.0	-3.6103618690373516
0.0	-3.59539120193496
0.0	-3.595391201934956
0.0	-3.591279328189276
0.0	-3.5912793281892705
0.0	-3.5797123012717122
0.0	-3.5797123012717096
0.0	-3.500369579264173
0.0	-3.5003695792641705
0.0	-3.4956632695224297
0.0	-3.4956054169814648
0.0	-3.473591385682191
0.0	-3.4716558912137994
0.0	-3.4716558912137954
0.0	-3.412396419339237
0.0	-3.4123964193392364
0.0	-3.3943407442482383
0.0	-3.3943407442482334
0.0	-3.3620529690184062
0.0	-3.3332686107843585
0.0	-3.333268610784351
0.0	-3.318964190416882
0.0	-3.3189641904168807
0.0	-3.304695532130932
0.0	-3.304695532130927
0.0	-3.3044053430248446
0.0	-3.3044053430248383
0.0	-3.29609228143652
0.0	-3.2960922814365134
0.0	-3.290784863513763
0.0	-3.2907848635137626
0.0	-3.2794032690520876
0.0	-3.2794032690520813
0.0	-3.2628817189437465
0.0	-3.212594263022783
0.0	-3.2104618304575956
0.0	-3.1986557027597047
0.0	-3.1986557027597042
0.0	-3.196605587947561
0.0	-3.1966055879475586
0.0	-3.1898094919157827
0.0	-3.1758810256085495
0.0	-3.1758810256085486
0.0	-3.1687840501986195
0.0	-3.168784050198618
0.0	-3.161110016473737
0.0	-3.1549545976136684
0.0	-3.154954597613666
0.0	-3.1396843133672996
0.0	-3.1396843133672965
0.0	-3.1344991954732255
0.0	-3.134499195473223
0.0	-3.11727337759031
0.0	-3.1172733775903074
0.0	-3.0546216630097884
0.0	-3.054621663009788
0.0	-3.049554734408226
0.0	-3.049554734408219
0.0	-3.037734001042977
0.0	-3.036409438036339
0.0	-3.0364094380363387
0.0	-3.0254979721681385
0.0	-3.025497972168138
0.0	-3.0082307439040235
0.0	-3.0081564772410747
0.0	-3.007456902149472
0.0	-3.0074569021494693
0.0	-3.0067109590650323
0.0	-3.006710959065029
0.0	-2.973088600474987
0.0	-2.9234761972949275
0.0	-2.9234761972949257
0.0	-2.8930948590513728
0.0	-2.8930948590513723
0.0	-2.890039571316775
0.0	-2.8900395713167732
0.0	-2.8856420172414707
0.0	-2.8856420172414694
0.0	-2.8824460992723067
0.0	-2.8807514793179028
0.0	-2.8807514793179005
0.0	-2.8802136493813624
0.0	-2.7832754021321358
0.0	-2.7832754021321344
0.0	-2.7807667576043578
0.0	-2.7676398602661836
0.0	-2.7676398602661814
0.0	-2.762879976684442
0.0	-2.7628799766844407
0.0	-2.7618283637769783
0.0	-2.7618283637769774
0.0	-2.7584801263484113
0.0	-2.758480126348405
0.0	-2.751053454882376
0.0	-2.7509750276872924
0.0	-2.7496941767550314
0.0	-2.7496941767550305
0.0	-2.7439241250885145
0.0	-2.740790808582514
0.0	-2.74079080858251
0.0	-2.732624905384212
0.0	-2.732624905384211
0.0	-2.7300465435877874
0.0	-2.7300465435877856
0.0	-2.7215344466328757
0.0	-2.721534446632872
0.0	-2.69327884605988
0.0	-2.6932788460598758
0.0	-2.635813453234961
0.0	-2.635813453234958
0.0	-2.6336962233016394
0.0	-2.632710706721239
0.0	-2.6327107067212356
0.0	-2.629359402428792
0.0	-2.6293594024287907
0.0	-2.6188210009051707
0.0	-2.618821000905167
0.0	-2.617075592548201
0.0	-2.6170755925481988
0.0	-2.6132528796491026
0.0	-2.613252879649102
0.0	-2.604778203321663
0.0	-2.6047782033216618
0.0	-2.5976549460362097
0.0	-2.5976549460362084
0.0	-2.586456774696009
0.0	-2.586456774696007
0.0	-2.580928885585804
0.0	-2.577997279769093
0.0	-2.5739053221069925
0.0	-2.5733237999521097
0.0	-2.5733237999521057
0.0	-2.5587693989762226
0.0	-2.557943395811628
0.0	-2.5579433958116273
0.0	-2.55412524570164
0.0	-2.5541252457016395
0.0	-2.5537815808614184
0.0	-2.5537815808614157
0.0	-2.553682357945798
0.0	-2.5536823579457963
0.0	-2.550456256947327
0.0	-2.550456256947323
0.0	-2.5331937784762077
0.0	-2.5204604293901096
0.0	-2.520460429390109
0.0	-2.517763202138539
0.0	-2.5177632021385365
0.0	-2.4869809376444043
0.0	-2.4797940345654013
0.0	-2.479794034565401
0.0	-2.477305226133071
0.0	-2.4773052261330695
0.0	-2.46295978538028
0.0	-2.4629597853802796
0.0	-2.4548865714041748
0.0	-2.4548865714041717
0.0	-2.4464375379702985
0.0	-2.446437537970297
0.0	-2.4422171418068968
0.0	-2.4422171418068963
0.0	-2.428891895125401
0.0	-2.4288918951254
0.0	-2.4110893844617336
0.0	-2.4110893844617296
0.0	-2.394557143680449
0.0	-2.3945571436804465
0.0	-2.3911927536386615
0.0	-2.3911927536386597
0.0	-2.3903626476985775
0.0	-2.390362647698577
0.0	-2.3834951418676265
0.0	-2.383495141867624
0.0	-2.374673026558243
0.0	-2.3746730265582427
0.0	-2.3741061280270936
0.0	-2.3741061280270923
0.0	-2.368385220510971
0.0	-2.3683852205109703
0.0	-2.3655527471997537
0.0	-2.3655527471997533
0.0	-2.3571308366790222
0.0	-2.3570049259873533
0.0	-2.35652591013765
0.0	-2.356525910137649
0.0	-2.3442052922778767
0.0	-2.3442052922778753
0.0	-2.3391159332554867
0.0	-2.339115933255486
0.0	-2.336347288838069
0.0	-2.336347288838069
0.0	-2.3312772614065422
0.0	-2.3312772614065396
0.0	-2.32579094778316
0.0	-2.325790947783159
0.0	-2.3231838401998894
0.0	-2.317267897686621
0.0	-2.3172678976866194
0.0	-2.2663074715012197
0.0	-2.2631659687188357
0.0	-2.262859881275203
0.0	-2.262859881275202
0.0	-2.2294619058088987
0.0	-2.2294619058088965
0.0	-2.222641299193097
0.0	-2.222641299193096
0.0	-2.2158316818789285
0.0	-2.2158316818789268
0.0	-2.2131865540331015
0.0	-2.2131865540331006
0.0	-2.2109699997166214
0.0	-2.21071271819626
0.0	-2.210712718196257
0.0	-2.189411291601966
0.0	-2.189411291601964
0.0	-2.1873633468077798
0.0	-2.187363346807779
0.0	-2.1864337759058046
0.0	-2.1864337759058032
0.0	-2.1862220409636772
0.0	-2.186222040963673
0.0	-2.181811432817977
0.0	-2.1818114328179723
0.0	-2.178658243636523
0.0	-2.1786582436365194
0.0	-2.17266204751997
0.0	-2.172662047519962
0.0	-2.1723561706105468
0.0	-2.172356170610545
0.0	-2.1689735806423056
0.0	-2.1689735806422994
0.0	-2.1639383479609546
0.0	-2.163938347960952
0.0	-2.163488723889178
0.0	-2.1634887238891776
0.0	-2.160714310575544
0.0	-2.1607143105755418
0.0	-2.151550002524724
0.0	-2.151550002524722
0.0	-2.1507791967626466
0.0	-2.1421307913352425
0.0	-2.1421307913352416
0.0	-2.1335348752255765
0.0	-2.133534875225576
0.0	-2.1234357888307906
0.0	-2.123435788830788
0.0	-2.1234343425291966
0.0	-2.123434342529193
0.0	-2.1216732387650703
0.0	-2.1216732387650663
0.0	-2.1066549541453803
0.0	-2.1066549541453794
0.0	-2.1028144344753614
0.0	-2.1026862236562645
0.0	-2.0912962144609972
0.0	-2.0737732302864313
0.0	-2.0737732302864287
0.0	-2.072959797074928
0.0	-2.072959797074926
0.0	-2.0674760559444745
0.0	-2.0674760559444727
0.0	-2.0531916297832247
0.0	-2.0531916297832233
0.0	-2.0427411298412066
0.0	-2.0427411298412053
0.0	-2.0402479162358467
0.0	-2.0402479162358444
0.0	-2.036002198467745
0.0	-2.0360021984677426
0.0	-2.0347855356658027
0.0	-2.0134746591422283
0.0	-2.0134746591422212
0.0	-2.007364477120006
0.0	-2.002934797839316
0.0	-2.002934797839315
0.0	-1.9995143949667349
0.0	-1.9995143949667342
